1.404236	-0.681408	1.230526	0.460844	0.505102	-0.021930	-0.484619	-0.192631	1.610047	2.080338
0.879195	-0.357025	0.525468	1.320967	-2.392382	-0.021930	-1.096162	-0.830723	-1.872912	0.212491
-0.695926	-0.357025	0.995507	-0.767902	0.022188	1.140381	-1.096162	-1.468814	-0.711925	2.080338
0.354155	-0.140770	0.055429	1.198092	0.505102	1.140381	-1.096162	1.083551	0.449061	-0.556623
0.091634	1.589273	-0.649629	-0.767902	0.022188	-1.184242	-1.096162	1.083551	-0.131432	-1.545483
1.141715	-0.357025	-0.414610	-0.399278	0.022188	1.140381	-0.484619	1.083551	-0.711925	1.091478
-0.433406	0.724252	0.760487	-0.522153	1.470931	-1.765398	1.350010	-0.192631	-0.711925	-0.996116
0.354155	1.481145	-0.414610	-0.030654	-0.943640	0.559225	0.126924	-1.468814	0.449061	0.542111
0.091634	-0.032642	0.760487	-1.136526	-1.426554	-1.184242	0.126924	-0.192631	-0.131432	-0.556623
0.354155	-1.222047	-0.179590	-1.136526	-1.426554	-1.765398	-1.096162	0.445460	-1.872912	1.860591
0.091634	-0.681408	0.995507	0.829468	0.505102	-1.184242	1.350010	0.445460	-0.711925	0.322364
1.141715	-0.032642	0.995507	-1.628025	0.022188	-0.021930	1.350010	0.445460	1.029554	-0.886243
-0.958447	0.291741	-1.589707	0.706594	0.505102	1.140381	-1.096162	1.083551	0.449061	1.091478
0.091634	-0.573281	0.290448	0.583719	-0.460726	-0.021930	0.126924	1.083551	0.449061	1.640844
-0.958447	0.075485	-0.179590	-0.399278	-1.426554	-0.603086	0.738467	0.445460	1.610047	0.981604
-0.695926	0.724252	0.760487	1.075218	-1.426554	0.559225	-1.096162	0.445460	1.029554	-0.666496
0.354155	0.507996	0.290448	0.092220	0.022188	-1.184242	-0.484619	1.083551	0.449061	-0.996116
0.091634	0.507996	0.525468	0.092220	0.988017	1.140381	1.350010	-1.468814	-0.711925	-0.886243
0.879195	0.832379	0.290448	0.952343	1.953845	0.559225	-1.096162	1.083551	-0.131432	0.871731
0.354155	-1.005792	0.760487	0.215095	-0.460726	-0.603086	0.738467	1.083551	0.449061	1.970465
0.091634	0.724252	-0.884648	-0.276404	-0.943640	1.140381	-1.096162	-0.830723	-1.292418	-1.215863
1.666756	-0.032642	-0.414610	0.952343	0.022188	-1.184242	-1.096162	1.083551	-0.711925	0.542111
1.404236	0.075485	-2.764804	-0.030654	-0.460726	1.140381	-1.707705	1.083551	-0.131432	-1.545483
-2.008527	1.373018	-0.179590	-0.399278	0.988017	0.559225	-0.484619	1.083551	-0.711925	-0.007256
-1.483487	1.264890	-1.119668	1.075218	-2.392382	0.559225	-0.484619	0.445460	1.610047	-0.007256
-0.433406	0.616124	1.465545	-0.153529	-1.426554	0.559225	-1.096162	-0.192631	1.029554	-1.105989
-0.695926	1.048635	-0.649629	-0.522153	0.988017	1.140381	0.126924	-0.830723	1.029554	-0.336876
0.879195	-0.897664	-1.119668	-0.399278	-1.426554	1.140381	1.350010	-1.468814	-0.711925	0.102618
-1.220967	-0.140770	-0.884648	-0.030654	0.988017	0.559225	-1.707705	1.083551	-1.292418	0.542111
1.141715	-1.330175	-0.649629	0.583719	0.988017	0.559225	-0.484619	-2.106905	-0.131432	-0.996116
-0.170886	0.507996	0.290448	0.337970	1.470931	1.140381	0.126924	0.445460	0.449061	0.432238
-0.695926	0.832379	0.055429	0.092220	0.505102	-1.765398	1.350010	0.445460	1.029554	-0.446749
-0.170886	-1.222047	-0.649629	1.689591	0.988017	1.140381	-1.096162	-1.468814	1.610047	0.981604
0.354155	0.940507	-2.059745	2.303965	0.988017	0.559225	0.738467	0.445460	1.029554	-0.227002
0.091634	0.832379	-0.179590	0.583719	-0.943640	-1.184242	0.126924	0.445460	0.449061	0.102618
-0.958447	1.697401	-0.179590	-0.522153	1.470931	1.140381	-1.096162	-1.468814	-0.711925	0.432238
-2.271048	0.616124	-0.649629	-1.013652	-0.398126	-0.021930	1.350010	-1.468814	-0.131432	-0.886243
-0.170886	-1.113919	0.525468	-3.225396	-0.460726	-0.603086	-0.484619	0.445460	1.610047	-0.666496
0.091634	-0.573281	0.290448	1.812466	-0.460726	-1.184242	0.738467	0.445460	-1.292418	-0.446749
-0.958447	-1.762685	-0.414610	-1.628025	-0.460726	-1.184242	1.350010	-0.192631	-1.292418	-0.556623
0.616675	1.156762	0.760487	0.460844	-1.426554	-0.021930	0.738467	1.083551	-1.292418	0.651984
0.879195	0.507996	-0.884648	-0.522153	-0.943640	-1.765398	1.350010	1.083551	1.610047	-1.655356
-2.271048	-0.681408	0.290448	0.460844	-0.943640	1.140381	1.350010	-0.192631	-0.131432	0.981604
0.616675	1.589273	-0.179590	1.075218	0.988017	-0.603086	-0.484619	1.083551	1.029554	-1.105989
-1.483487	0.507996	-2.059745	1.812466	0.505102	1.140381	-1.096162	-0.830723	0.449061	0.871731
1.404236	0.291741	-0.884648	0.829468	-0.943640	1.140381	1.350010	-1.468814	-0.711925	-0.336876
-0.695926	0.832379	0.525468	0.337970	-0.460726	-0.603086	1.350010	-0.830723	0.449061	-1.545483
-0.958447	1.589273	2.640642	0.337970	0.988017	-1.184242	-1.096162	-0.192631	-1.872912	-0.007256
0.354155	-2.519579	-0.179590	-1.013652	-2.875296	-1.184242	1.350010	1.083551	0.449061	0.651984
-0.433406	0.507996	1.465545	0.337970	0.505102	-1.765398	1.350010	0.445460	1.610047	-1.984976
-2.008527	-0.248898	-1.589707	0.952343	0.505102	0.559225	1.350010	1.083551	-0.711925	0.651984
-0.958447	-0.897664	-0.414610	0.706594	1.470931	1.140381	-0.484619	1.083551	-1.872912	-1.325736
-3.321129	-0.248898	0.525468	-0.890777	0.505102	-1.184242	1.350010	-0.192631	1.029554	1.421098
2.191796	-0.248898	-0.414610	0.706594	-0.943640	-0.603086	-1.096162	0.445460	0.449061	2.080338
-0.695926	-1.978941	-0.179590	2.672589	1.470931	-0.603086	0.738467	-1.468814	0.449061	-0.007256
0.091634	-0.140770	1.465545	-0.645028	-0.943640	0.559225	0.126924	-0.830723	-1.292418	1.421098
-0.958447	-0.140770	1.935584	1.075218	0.988017	1.140381	0.738467	1.083551	1.610047	-0.007256
1.404236	-0.140770	-2.059745	-0.153529	0.505102	1.140381	-0.484619	-1.468814	1.610047	-1.105989
0.091634	1.913656	0.290448	-2.119524	-0.460726	-1.184242	-1.096162	0.445460	-1.292418	0.761858
-0.958447	-0.789536	-0.414610	-1.259401	0.988017	-0.021930	-1.707705	-2.106905	1.029554	0.651984
0.354155	-0.573281	-1.354687	-0.153529	-1.426554	1.140381	-1.096162	-0.192631	0.449061	-1.765229
0.616675	-0.032642	-0.649629	-0.522153	-0.460726	-0.603086	0.738467	0.445460	-0.131432	-0.446749
0.616675	-0.140770	2.875662	-0.399278	0.505102	-0.603086	1.350010	-0.192631	0.449061	-0.336876
